round_number,rank,player_name,team_name,matches_all,matches_played,percentage_played,matches_won,matches_lost,matches_won_percent
17,,Player 097,Team 006,68,4,5.89,0,4,0.0
17,,Player 065,Team 007,68,3,4.42,0,3,0.0
18,1,Player 100,Team 001,72,42,58.34,42,0,100.0
18,2,Player 007,Team 001,72,52,72.23,51,1,98.08
18,3,Player 006,Team 005,72,68,94.45,63,5,92.65
18,4,Player 013,Team 001,72,40,55.56,37,3,92.5
18,5,Player 001,Team 001,72,36,50.0,31,5,86.12
18,6,Player 067,Team 003,72,64,88.89,55,9,85.94
18,7,Player 002,Team 002,72,52,72.23,44,8,84.62
18,8,Player 071,Team 014,72,40,55.56,33,7,82.5
18,9,Player 014,Team 007,72,57,79.17,47,10,82.46
18,10,Player 068,Team 009,72,36,50.0,29,7,80.56
18,11,Player 072,Team 011,72,60,83.34,48,12,80.0
18,12,Player 031,Team 014,72,40,55.56,32,8,80.0
18,13,Player 010,Team 006,72,68,94.45,54,14,79.42
18,14,Player 076,Team 001,72,36,50.0,28,8,77.78
18,15,Player 004,Team 004,72,68,94.45,52,16,76.48
18,16,Player 026,Team 007,72,53,73.62,39,14,73.59
18,17,Player 008,Team 003,72,68,94.45,50,18,73.53
18,18,Player 028,Team 012,72,64,88.89,47,17,73.44
18,19,Player 009,Team 004,72,53,73.62,38,15,71.7
18,20,Player 016,Team 008,72,56,77.78,39,17,69.65
18,21,Player 012,Team 005,72,72,100.0,50,22,69.45
18,22,Player 021,Team 011,72,60,83.34,41,19,68.34
18,23,Player 024,Team 010,72,44,61.12,30,14,68.19
18,24,Player 029,Team 013,72,48,66.67,32,16,66.67
18,25,Player 116,Team 007,72,36,50.0,24,12,66.67
18,26,Player 039,Team 012,72,72,100.0,47,25,65.28
18,27,Player 075,Team 004,72,43,59.73,27,16,62.8
18,28,Player 022,Team 011,72,48,66.67,30,18,62.5
18,28,Player 034,Team 007,72,48,66.67,30,18,62.5
18,29,Player 017,Team 004,72,68,94.45,42,26,61.77
18,30,Player 037,Team 008,72,62,86.12,38,24,61.3
18,31,Player 025,Team 012,72,56,77.78,34,22,60.72
18,32,Player 036,Team 008,72,46,63.89,27,19,58.7
18,33,Player 046,Team 015,72,72,100.0,42,30,58.34
18,34,Player 023,Team 011,72,60,83.34,35,25,58.34
18,35,Player 020,Team 010,72,58,80.56,32,26,55.18
18,36,Player 047,Team 015,72,68,94.45,36,32,52.95
18,37,Player 003,Team 003,72,52,72.23,27,25,51.93
18,37,Player 011,,72,52,72.23,27,25,51.93
18,38,Player 073,Team 006,72,53,73.62,26,27,49.06
18,39,Player 018,Team 004,72,56,77.78,27,29,48.22
18,40,Player 102,Team 006,72,56,77.78,27,29,48.22
18,41,Player 005,Team 003,72,52,72.23,25,27,48.08
18,42,Player 077,Team 008,72,43,59.73,20,23,46.52
18,43,Player 032,Team 006,72,56,77.78,25,31,44.65
18,44,Player 043,Team 014,72,40,55.56,17,23,42.5
18,45,Player 048,Team 015,72,50,69.45,20,30,40.0
18,46,Player 083,Team 012,72,55,76.39,22,33,40.0
18,47,Player 056,Team 015,72,64,88.89,25,39,39.07
18,48,Player 052,Team 013,72,38,52.78,13,25,34.22
18,49,Player 081,Team 009,72,36,50.0,12,24,33.34
18,50,Player 059,Team 016,72,52,72.23,17,35,32.7
18,51,Player 035,Team 008,72,37,51.39,12,25,32.44
18,52,Player 084,Team 014,72,38,52.78,12,26,31.58
18,53,Player 085,Team 016,72,60,83.34,18,42,30.0
18,54,Player 045,Team 009,72,52,72.23,15,37,28.85
18,55,Player 041,Team 002,72,56,77.78,14,42,25.0
18,56,Player 087,Team 016,72,56,77.78,14,42,25.0
18,57,Player 064,Team 010,72,60,83.34,14,46,23.34
18,58,Player 058,Team 009,72,36,50.0,7,29,19.45
18,59,Player 063,Team 010,72,54,75.0,9,45,16.67
18,60,Player 086,Team 016,72,42,58.34,7,35,16.67
18,61,Player 057,Team 016,72,50,69.45,7,43,14.01
18,62,Player 053,Team 002,72,40,55.56,5,35,12.5
18,63,Player 079,Team 009,72,36,50.0,4,32,11.12
18,64,Player 051,Team 013,72,46,63.89,4,42,8.7
18,65,Player 078,Team 002,72,52,72.23,4,48,7.7
18,66,Player 054,Team 002,72,48,66.67,2,46,4.17
18,,Player 069,Team 001,72,25,34.73,25,0,100.0
18,,Player 066,Team 013,72,12,16.67,12,0,100.0
18,,Player 119,Team 013,72,4,5.56,4,0,100.0
18,,Player 015,Team 006,72,2,2.78,2,0,100.0
18,,Player 019,Team 009,72,22,30.56,20,2,90.91
18,,Player 095,Team 014,72,20,27.78,17,3,85.0
18,,Player 111,Team 015,72,6,8.34,5,1,83.34
18,,Player 096,Team 014,72,16,22.23,12,4,75.0
18,,Player 101,Team 001,72,28,38.89,18,10,64.29
18,,Player 089,Team 010,72,28,38.89,18,10,64.29
18,,Player 070,Team 014,72,28,38.89,17,11,60.72
18,,Player 082,Team 011,72,28,38.89,17,11,60.72
18,,Player 108,Team 008,72,5,6.95,3,2,60.0
18,,Player 042,Team 014,72,32,44.45,17,15,53.13
18,,Player 050,Team 001,72,17,23.62,9,8,52.95
18,,Player 109,Team 012,72,25,34.73,13,12,52.0
18,,Player 060,Team 008,72,29,40.28,15,14,51.73
18,,Player 027,Team 009,72,10,13.89,5,5,50.0
18,,Player 092,Team 008,72,10,13.89,5,5,50.0
18,,Player 117,Team 012,72,8,11.12,4,4,50.0
18,,Player 120,Team 009,72,8,11.12,4,4,50.0
18,,Player 033,Team 011,72,28,38.89,13,15,46.43
18,,Player 112,Team 015,72,24,33.34,10,14,41.67
18,,Player 107,Team 001,72,12,16.67,5,7,41.67
18,,Player 044,Team 014,72,34,47.23,14,20,41.18
18,,Player 040,Team 005,72,34,47.23,14,20,41.18
18,,Player 118,Team 007,72,14,19.45,5,9,35.72
18,,Player 074,Team 002,72,32,44.45,10,22,31.25
18,,Player 029,Team 009,72,32,44.45,10,22,31.25
18,,Player 106,Team 013,72,16,22.23,5,11,31.25
18,,Player 038,Team 005,72,34,47.23,10,24,29.42
18,,Player 090,Team 005,72,14,19.45,4,10,28.58
18,,Player 094,Team 006,72,8,11.12,2,6,25.0
18,,Player 049,Team 007,72,26,36.12,5,21,19.24
18,,Player 080,Team 009,72,16,22.23,3,13,18.75
18,,Player 030,Team 006,72,28,38.89,5,23,17.86
18,,Player 093,Team 007,72,20,27.78,3,17,15.0
18,,Player 103,Team 010,72,32,44.45,4,28,12.5
18,,Player 088,Team 007,72,20,27.78,2,18,10.0
18,,Player 061,Team 005,72,26,36.12,2,24,7.7
18,,Player 105,Team 016,72,16,22.23,1,15,6.25
18,,Player 091,Team 005,72,20,27.78,1,19,5.0
18,,Player 104,Team 005,72,14,19.45,0,14,0.0
18,,Player 062,Team 006,72,13,18.06,0,13,0.0
18,,Player 099,Team 002,72,8,11.12,0,8,0.0
18,,Player 055,Team 016,72,8,11.12,0,8,0.0
18,,Player 115,Team 010,72,8,11.12,0,8,0.0
18,,Player 098,Team 007,72,7,9.73,0,7,0.0
18,,Player 110,Team 005,72,6,8.34,0,6,0.0
18,,Player 113,Team 013,72,4,5.56,0,4,0.0
18,,Player 114,Team 010,72,4,5.56,0,4,0.0
18,,Player 097,Team 006,72,4,5.56,0,4,0.0
18,,Player 065,Team 007,72,3,4.17,0,3,0.0
19,1,Player 100,Team 001,76,46,60.53,45,1,97.83
19,2,Player 007,Team 001,76,56,73.69,54,2,96.43
19,3,Player 006,Team 005,76,72,94.74,67,5,93.06
19,4,Player 013,Team 001,76,44,57.9,39,5,88.64
19,5,Player 067,Team 003,76,68,89.48,57,11,83.83
19,6,Player 002,Team 002,76,55,72.37,46,9,83.64
19,7,Player 071,Team 014,76,40,52.64,33,7,82.5
19,8,Player 014,Team 007,76,57,75.0,47,10,82.46
19,9,Player 031,Team 014,76,43,56.58,35,8,81.4
19,10,Player 072,Team 011,76,60,78.95,48,12,80.0
19,11,Player 010,Team 006,76,72,94.74,57,15,79.17
19,12,Player 004,Team 004,76,72,94.74,56,16,77.78
19,13,Player 076,Team 001,76,40,52.64,31,9,77.5
19,14,Player 026,Team 007,76,53,69.74,39,14,73.59
19,15,Player 028,Team 012,76,68,89.48,50,18,73.53
19,16,Player 008,Team 003,76,72,94.74,52,20,72.23
19,17,Player 024,Team 010,76,48,63.16,34,14,70.84
19,18,Player 016,Team 008,76,56,73.69,39,17,69.65
19,19,Player 029,Team 013,76,52,68.43,36,16,69.24
19,20,Player 021,Team 011,76,64,84.22,44,20,68.75
19,21,Player 009,Team 004,76,57,75.0,39,18,68.43
19,22,Player 012,Team 005,76,76,100.0,51,25,67.11
19,23,Player 039,Team 012,76,72,94.74,47,25,65.28
19,24,Player 017,Team 004,76,72,94.74,46,26,63.89
19,25,Player 022,Team 011,76,52,68.43,33,19,63.47
19,25,Player 034,Team 007,76,52,68.43,33,19,63.47
19,26,Player 025,Team 012,76,60,78.95,38,22,63.34
19,27,Player 075,Team 004,76,43,56.58,27,16,62.8
19,28,Player 037,Team 008,76,66,86.85,40,26,60.61
19,29,Player 036,Team 008,76,50,65.79,30,20,60.0
19,30,Player 023,Team 011,76,64,84.22,37,27,57.82
19,31,Player 046,Team 015,76,76,100.0,43,33,56.58
19,32,Player 020,Team 010,76,62,81.58,34,28,54.84
19,33,Player 047,Team 015,76,72,94.74,39,33,54.17
19,34,Player 003,Team 003,76,52,68.43,27,25,51.93
19,35,Player 011,,76,56,73.69,29,27,51.79
19,36,Player 073,Team 006,76,57,75.0,28,29,49.13
19,37,Player 077,Team 008,76,47,61.85,23,24,48.94
19,38,Player 018,Team 004,76,60,78.95,28,32,46.67
19,39,Player 102,Team 006,76,60,78.95,28,32,46.67
19,40,Player 005,Team 003,76,56,73.69,25,31,44.65
19,41,Player 043,Team 014,76,40,52.64,17,23,42.5
19,42,Player 032,Team 006,76,60,78.95,25,35,41.67
19,43,Player 083,Team 012,76,59,77.64,23,36,38.99
19,44,Player 056,Team 015,76,68,89.48,26,42,38.24
19,45,Player 048,Team 015,76,54,71.06,20,34,37.04
19,46,Player 052,Team 013,76,42,55.27,15,27,35.72
19,47,Player 084,Team 014,76,41,53.95,14,27,34.15
19,48,Player 059,Team 016,76,54,71.06,18,36,33.34
19,49,Player 085,Team 016,76,64,84.22,21,43,32.82
19,50,Player 035,Team 008,76,40,52.64,13,27,32.5
19,51,Player 045,Team 009,76,56,73.69,17,39,30.36
19,52,Player 087,Team 016,76,60,78.95,16,44,26.67
19,53,Player 041,Team 002,76,59,77.64,15,44,25.43
19,54,Player 064,Team 010,76,62,81.58,15,47,24.2
19,55,Player 063,Team 010,76,58,76.32,10,48,17.25
19,56,Player 086,Team 016,76,44,57.9,7,37,15.91
19,57,Player 079,Team 009,76,40,52.64,6,34,15.0
19,58,Player 057,Team 016,76,54,71.06,8,46,14.82
19,59,Player 053,Team 002,76,40,52.64,5,35,12.5
19,60,Player 051,Team 013,76,50,65.79,5,45,10.0
19,61,Player 078,Team 002,76,55,72.37,4,51,7.28
19,62,Player 054,Team 002,76,48,63.16,2,46,4.17
19,,Player 069,Team 001,76,25,32.9,25,0,100.0
19,,Player 066,Team 013,76,12,15.79,12,0,100.0
19,,Player 119,Team 013,76,4,5.27,4,0,100.0
19,,Player 015,Team 006,76,2,2.64,2,0,100.0
19,,Player 019,Team 009,76,22,28.95,20,2,90.91
19,,Player 001,Team 001,76,36,47.37,31,5,86.12
19,,Player 095,Team 014,76,20,26.32,17,3,85.0
19,,Player 111,Team 015,76,6,7.9,5,1,83.34
19,,Player 068,Team 009,76,36,47.37,29,7,80.56
19,,Player 096,Team 014,76,16,21.06,12,4,75.0
19,,Player 116,Team 007,76,36,47.37,24,12,66.67
19,,Player 101,Team 001,76,28,36.85,18,10,64.29
19,,Player 089,Team 010,76,28,36.85,18,10,64.29
19,,Player 082,Team 011,76,32,42.11,20,12,62.5
19,,Player 070,Team 014,76,28,36.85,17,11,60.72
19,,Player 120,Team 009,76,12,15.79,7,5,58.34
19,,Player 042,Team 014,76,32,42.11,17,15,53.13
19,,Player 050,Team 001,76,17,22.37,9,8,52.95
19,,Player 060,Team 008,76,29,38.16,15,14,51.73
19,,Player 109,Team 012,76,29,38.16,15,14,51.73
19,,Player 118,Team 007,76,18,23.69,9,9,50.0
19,,Player 027,Team 009,76,10,13.16,5,5,50.0
19,,Player 092,Team 008,76,10,13.16,5,5,50.0
19,,Player 117,Team 012,76,8,10.53,4,4,50.0
19,,Player 108,Team 008,76,6,7.9,3,3,50.0
19,,Player 033,Team 011,76,28,36.85,13,15,46.43
19,,Player 112,Team 015,76,24,31.58,10,14,41.67
19,,Player 107,Team 001,76,12,15.79,5,7,41.67
19,,Player 040,Team 005,76,34,44.74,14,20,41.18
19,,Player 044,Team 014,76,37,48.69,15,22,40.55
19,,Player 081,Team 009,76,36,47.37,12,24,33.34
19,,Player 074,Team 002,76,32,42.11,10,22,31.25
19,,Player 029,Team 009,76,32,42.11,10,22,31.25
19,,Player 106,Team 013,76,16,21.06,5,11,31.25
19,,Player 038,Team 005,76,34,44.74,10,24,29.42
19,,Player 090,Team 005,76,14,18.43,4,10,28.58
19,,Player 094,Team 006,76,8,10.53,2,6,25.0
19,,Player 093,Team 007,76,24,31.58,5,19,20.84
19,,Player 058,Team 009,76,36,47.37,7,29,19.45
19,,Player 080,Team 009,76,16,21.06,3,13,18.75
19,,Player 030,Team 006,76,28,36.85,5,23,17.86
19,,Player 049,Team 007,76,30,39.48,5,25,16.67
19,,Player 103,Team 010,76,34,44.74,5,29,14.71
19,,Player 088,Team 007,76,20,26.32,2,18,10.0
19,,Player 061,Team 005,76,30,39.48,2,28,6.67
19,,Player 105,Team 016,76,16,21.06,1,15,6.25
19,,Player 091,Team 005,76,22,28.95,1,21,4.55
19,,Player 104,Team 005,76,16,21.06,0,16,0.0
19,,Player 062,Team 006,76,13,17.11,0,13,0.0
19,,Player 099,Team 002,76,8,10.53,0,8,0.0
19,,Player 055,Team 016,76,8,10.53,0,8,0.0
19,,Player 115,Team 010,76,8,10.53,0,8,0.0
19,,Player 098,Team 007,76,7,9.22,0,7,0.0
19,,Player 110,Team 005,76,6,7.9,0,6,0.0
19,,Player 113,Team 013,76,4,5.27,0,4,0.0
19,,Player 114,Team 010,76,4,5.27,0,4,0.0
19,,Player 097,Team 006,76,4,5.27,0,4,0.0
19,,Player 065,Team 007,76,3,3.95,0,3,0.0
20,1,Player 100,Team 001,80,50,62.5,49,1,98.0
20,2,Player 007,Team 001,80,60,75.0,58,2,96.67
20,3,Player 006,Team 005,80,76,95.0,71,5,93.43
20,4,Player 013,Team 001,80,44,55.0,39,5,88.64
20,5,Player 001,Team 001,80,40,50.0,35,5,87.5
20,6,Player 002,Team 002,80,59,73.75,50,9,84.75
20,7,Player 067,Team 003,80,72,90.0,61,11,84.73
20,8,Player 071,Team 014,80,40,50.0,33,7,82.5
20,8,Player 068,Team 009,80,40,50.0,33,7,82.5
20,9,Player 014,Team 007,80,57,71.25,47,10,82.46
20,10,Player 031,Team 014,80,43,53.75,35,8,81.4
20,11,Player 010,Team 006,80,76,95.0,61,15,80.27
20,12,Player 076,Team 001,80,44,55.0,35,9,79.55
20,13,Player 004,Team 004,80,76,95.0,60,16,78.95
20,14,Player 072,Team 011,80,64,80.0,50,14,78.13
20,15,Player 026,Team 007,80,57,71.25,43,14,75.44
20,16,Player 008,Team 003,80,76,95.0,56,20,73.69
20,17,Player 028,Team 012,80,72,90.0,53,19,73.62
20,18,Player 024,Team 010,80,52,65.0,37,15,71.16
20,19,Player 116,Team 007,80,40,50.0,28,12,70.0
20,20,Player 016,Team 008,80,56,70.0,39,17,69.65
20,21,Player 021,Team 011,80,64,80.0,44,20,68.75
20,22,Player 009,Team 004,80,57,71.25,39,18,68.43
20,23,Player 012,Team 005,80,80,100.0,54,26,67.5
20,24,Player 017,Team 004,80,76,95.0,50,26,65.79
20,25,Player 039,Team 012,80,76,95.0,49,27,64.48
20,26,Player 029,Team 013,80,56,70.0,36,20,64.29
20,27,Player 034,Team 007,80,56,70.0,36,20,64.29
20,28,Player 075,Team 004,80,47,58.75,30,17,63.83
20,29,Player 022,Team 011,80,52,65.0,33,19,63.47
20,30,Player 025,Team 012,80,64,80.0,40,24,62.5
20,31,Player 037,Team 008,80,66,82.5,40,26,60.61
20,32,Player 036,Team 008,80,50,62.5,30,20,60.0
20,33,Player 046,Team 015,80,80,100.0,45,35,56.25
20,34,Player 020,Team 010,80,66,82.5,36,30,54.55
20,35,Player 023,Team 011,80,68,85.0,37,31,54.42
20,36,Player 047,Team 015,80,76,95.0,41,35,53.95
20,37,Player 011,,80,60,75.0,32,28,53.34
20,38,Player 003,Team 003,80,52,65.0,27,25,51.93
20,39,Player 077,Team 008,80,51,63.75,26,25,50.99
20,40,Player 018,Team 004,80,64,80.0,32,32,50.0
20,41,Player 073,Team 006,80,61,76.25,30,31,49.19
20,42,Player 102,Team 006,80,64,80.0,29,35,45.32
20,43,Player 032,Team 006,80,64,80.0,28,36,43.75
20,44,Player 005,Team 003,80,60,75.0,25,35,41.67
20,45,Player 043,Team 014,80,44,55.0,18,26,40.91
20,46,Player 083,Team 012,80,63,78.75,25,38,39.69
20,47,Player 044,Team 014,80,41,51.25,16,25,39.03
20,48,Player 056,Team 015,80,72,90.0,27,45,37.5
20,49,Player 048,Team 015,80,58,72.5,21,37,36.21
20,50,Player 084,Team 014,80,45,56.25,16,29,35.56
20,51,Player 059,Team 016,80,58,72.5,19,39,32.76
20,52,Player 052,Team 013,80,46,57.5,15,31,32.61
20,53,Player 081,Team 009,80,40,50.0,13,27,32.5
20,54,Player 035,Team 008,80,44,55.0,14,30,31.82
20,55,Player 085,Team 016,80,68,85.0,21,47,30.89
20,56,Player 045,Team 009,80,56,70.0,17,39,30.36
20,57,Player 041,Team 002,80,63,78.75,18,45,28.58
20,58,Player 087,Team 016,80,64,80.0,16,48,25.0
20,59,Player 064,Team 010,80,66,82.5,16,50,24.25
20,60,Player 063,Team 010,80,62,77.5,11,51,17.75
20,61,Player 053,Team 002,80,44,55.0,7,37,15.91
20,61,Player 086,Team 016,80,44,55.0,7,37,15.91
20,62,Player 079,Team 009,80,40,50.0,6,34,15.0
20,63,Player 057,Team 016,80,54,67.5,8,46,14.82
20,64,Player 051,Team 013,80,54,67.5,5,49,9.26
20,65,Player 078,Team 002,80,59,73.75,4,55,6.78
20,66,Player 054,Team 002,80,48,60.0,2,46,4.17
20,,Player 069,Team 001,80,25,31.25,25,0,100.0
20,,Player 066,Team 013,80,12,15.0,12,0,100.0
20,,Player 119,Team 013,80,4,5.0,4,0,100.0
20,,Player 015,Team 006,80,2,2.5,2,0,100.0
20,,Player 019,Team 009,80,22,27.5,20,2,90.91
20,,Player 095,Team 014,80,20,25.0,17,3,85.0
20,,Player 111,Team 015,80,6,7.5,5,1,83.34
20,,Player 096,Team 014,80,16,20.0,12,4,75.0
20,,Player 101,Team 001,80,28,35.0,18,10,64.29
20,,Player 089,Team 010,80,28,35.0,18,10,64.29
20,,Player 070,Team 014,80,28,35.0,17,11,60.72
20,,Player 120,Team 009,80,12,15.0,7,5,58.34
20,,Player 092,Team 008,80,14,17.5,8,6,57.15
20,,Player 082,Team 011,80,36,45.0,20,16,55.56
20,,Player 060,Team 008,80,33,41.25,18,15,54.55
20,,Player 050,Team 001,80,17,21.25,9,8,52.95
20,,Player 109,Team 012,80,29,36.25,15,14,51.73
20,,Player 042,Team 014,80,36,45.0,18,18,50.0
20,,Player 118,Team 007,80,22,27.5,11,11,50.0
20,,Player 027,Team 009,80,10,12.5,5,5,50.0
20,,Player 117,Team 012,80,8,10.0,4,4,50.0
20,,Player 108,Team 008,80,6,7.5,3,3,50.0
20,,Player 033,Team 011,80,32,40.0,14,18,43.75
20,,Player 112,Team 015,80,24,30.0,10,14,41.67
20,,Player 107,Team 001,80,12,15.0,5,7,41.67
20,,Player 040,Team 005,80,38,47.5,14,24,36.85
20,,Player 074,Team 002,80,32,40.0,10,22,31.25
20,,Player 106,Team 013,80,16,20.0,5,11,31.25
20,,Player 029,Team 009,80,36,45.0,11,25,30.56
20,,Player 038,Team 005,80,34,42.5,10,24,29.42
20,,Player 090,Team 005,80,14,17.5,4,10,28.58
20,,Player 094,Team 006,80,8,10.0,2,6,25.0
20,,Player 093,Team 007,80,24,30.0,5,19,20.84
20,,Player 058,Team 009,80,36,45.0,7,29,19.45
20,,Player 030,Team 006,80,28,35.0,5,23,17.86
20,,Player 049,Team 007,80,30,37.5,5,25,16.67
20,,Player 080,Team 009,80,20,25.0,3,17,15.0
20,,Player 103,Team 010,80,34,42.5,5,29,14.71
20,,Player 088,Team 007,80,20,25.0,2,18,10.0
20,,Player 061,Team 005,80,30,37.5,2,28,6.67
20,,Player 105,Team 016,80,20,25.0,1,19,5.0
20,,Player 091,Team 005,80,22,27.5,1,21,4.55
20,,Player 104,Team 005,80,16,20.0,0,16,0.0
20,,Player 062,Team 006,80,13,16.25,0,13,0.0
20,,Player 113,Team 013,80,8,10.0,0,8,0.0
20,,Player 099,Team 002,80,8,10.0,0,8,0.0
20,,Player 055,Team 016,80,8,10.0,0,8,0.0
20,,Player 115,Team 010,80,8,10.0,0,8,0.0
20,,Player 098,Team 007,80,7,8.75,0,7,0.0
20,,Player 110,Team 005,80,6,7.5,0,6,0.0
20,,Player 114,Team 010,80,4,5.0,0,4,0.0
20,,Player 097,Team 006,80,4,5.0,0,4,0.0
20,,Player 065,Team 007,80,3,3.75,0,3,0.0
21,1,Player 100,Team 001,84,50,59.53,49,1,98.0
21,2,Player 007,Team 001,84,64,76.2,62,2,96.88
21,3,Player 006,Team 005,84,76,90.48,71,5,93.43
21,4,Player 001,Team 001,84,44,52.39,39,5,88.64
21,4,Player 013,Team 001,84,44,52.39,39,5,88.64
21,5,Player 067,Team 003,84,76,90.48,65,11,85.53
21,6,Player 002,Team 002,84,63,75.0,53,10,84.13
21,7,Player 014,Team 007,84,61,72.62,51,10,83.61
21,8,Player 076,Team 001,84,48,57.15,39,9,81.25
21,9,Player 010,Team 006,84,80,95.24,65,15,81.25
21,10,Player 031,Team 014,84,47,55.96,38,9,80.86
21,11,Player 004,Team 004,84,80,95.24,63,17,78.75
21,12,Player 068,Team 009,84,44,52.39,34,10,77.28
21,13,Player 026,Team 007,84,61,72.62,47,14,77.05
21,14,Player 072,Team 011,84,68,80.96,52,16,76.48
21,15,Player 008,Team 003,84,80,95.24,60,20,75.0
21,16,Player 028,Team 012,84,72,85.72,53,19,73.62
21,17,Player 116,Team 007,84,44,52.39,32,12,72.73
21,18,Player 021,Team 011,84,64,76.2,44,20,68.75
21,19,Player 016,Team 008,84,60,71.43,41,19,68.34
21,20,Player 012,Team 005,84,84,100.0,57,27,67.86
21,21,Player 024,Team 010,84,56,66.67,38,18,67.86
21,22,Player 017,Team 004,84,80,95.24,54,26,67.5
21,23,Player 009,Team 004,84,61,72.62,41,20,67.22
21,24,Player 039,Team 012,84,80,95.24,53,27,66.25
21,25,Player 025,Team 012,84,68,80.96,44,24,64.71
21,26,Player 029,Team 013,84,60,71.43,38,22,63.34
21,27,Player 034,Team 007,84,60,71.43,38,22,63.34
21,28,Player 022,Team 011,84,56,66.67,35,21,62.5
21,29,Player 075,Team 004,84,50,59.53,31,19,62.0
21,30,Player 037,Team 008,84,66,78.58,40,26,60.61
21,31,Player 036,Team 008,84,50,59.53,30,20,60.0
21,32,Player 003,Team 003,84,56,66.67,31,25,55.36
21,33,Player 077,Team 008,84,55,65.48,30,25,54.55
21,34,Player 046,Team 015,84,84,100.0,45,39,53.58
21,35,Player 011,,84,60,71.43,32,28,53.34
21,36,Player 047,Team 015,84,80,95.24,42,38,52.5
21,37,Player 020,Team 010,84,70,83.34,36,34,51.43
21,38,Player 023,Team 011,84,72,85.72,37,35,51.39
21,39,Player 018,Team 004,84,65,77.39,32,33,49.24
21,40,Player 073,Team 006,84,65,77.39,31,34,47.7
21,41,Player 102,Team 006,84,68,80.96,32,36,47.06
21,42,Player 032,Team 006,84,68,80.96,30,38,44.12
21,43,Player 005,Team 003,84,64,76.2,28,36,43.75
21,44,Player 044,Team 014,84,45,53.58,19,26,42.23
21,45,Player 043,Team 014,84,44,52.39,18,26,40.91
21,46,Player 083,Team 012,84,63,75.0,25,38,39.69
21,47,Player 040,Team 005,84,42,50.0,16,26,38.1
21,48,Player 056,Team 015,84,76,90.48,28,48,36.85
21,49,Player 084,Team 014,84,45,53.58,16,29,35.56
21,50,Player 035,Team 008,84,48,57.15,17,31,35.42
21,51,Player 048,Team 015,84,62,73.81,21,41,33.88
21,52,Player 059,Team 016,84,60,71.43,20,40,33.34
21,53,Player 052,Team 013,84,50,59.53,16,34,32.0
21,54,Player 085,Team 016,84,72,85.72,23,49,31.95
21,55,Player 045,Team 009,84,56,66.67,17,39,30.36
21,56,Player 041,Team 002,84,67,79.77,20,47,29.86
21,57,Player 087,Team 016,84,68,80.96,17,51,25.0
21,58,Player 064,Team 010,84,70,83.34,16,54,22.86
21,59,Player 063,Team 010,84,62,73.81,11,51,17.75
21,60,Player 086,Team 016,84,46,54.77,8,38,17.4
21,61,Player 053,Team 002,84,48,57.15,8,40,16.67
21,62,Player 057,Team 016,84,58,69.05,9,49,15.52
21,63,Player 079,Team 009,84,44,52.39,6,38,13.64
21,64,Player 051,Team 013,84,58,69.05,5,53,8.63
21,65,Player 078,Team 002,84,59,70.24,4,55,6.78
21,66,Player 054,Team 002,84,52,61.91,2,50,3.85
21,,Player 069,Team 001,84,25,29.77,25,0,100.0
21,,Player 066,Team 013,84,12,14.29,12,0,100.0
21,,Player 119,Team 013,84,4,4.77,4,0,100.0
21,,Player 015,Team 006,84,2,2.39,2,0,100.0
21,,Player 019,Team 009,84,22,26.2,20,2,90.91
21,,Player 095,Team 014,84,20,23.81,17,3,85.0
21,,Player 111,Team 015,84,6,7.15,5,1,83.34
21,,Player 071,Team 014,84,40,47.62,33,7,82.5
21,,Player 096,Team 014,84,16,19.05,12,4,75.0
21,,Player 101,Team 001,84,32,38.1,21,11,65.63
21,,Player 089,Team 010,84,28,33.34,18,10,64.29
21,,Player 070,Team 014,84,28,33.34,17,11,60.72
21,,Player 120,Team 009,84,12,14.29,7,5,58.34
21,,Player 108,Team 008,84,7,8.34,4,3,57.15
21,,Player 042,Team 014,84,40,47.62,22,18,55.0
21,,Player 082,Team 011,84,40,47.62,22,18,55.0
21,,Player 060,Team 008,84,33,39.29,18,15,54.55
21,,Player 109,Team 012,84,33,39.29,18,15,54.55
21,,Player 050,Team 001,84,17,20.24,9,8,52.95
21,,Player 118,Team 007,84,22,26.2,11,11,50.0
21,,Player 117,Team 012,84,12,14.29,6,6,50.0
21,,Player 027,Team 009,84,10,11.91,5,5,50.0
21,,Player 092,Team 008,84,17,20.24,8,9,47.06
21,,Player 033,Team 011,84,32,38.1,14,18,43.75
21,,Player 112,Team 015,84,24,28.58,10,14,41.67
21,,Player 107,Team 001,84,12,14.29,5,7,41.67
21,,Player 081,Team 009,84,40,47.62,13,27,32.5
21,,Player 074,Team 002,84,32,38.1,10,22,31.25
21,,Player 106,Team 013,84,16,19.05,5,11,31.25
21,,Player 090,Team 005,84,14,16.67,4,10,28.58
21,,Player 029,Team 009,84,40,47.62,11,29,27.5
21,,Player 038,Team 005,84,38,45.24,10,28,26.32
21,,Player 094,Team 006,84,8,9.53,2,6,25.0
21,,Player 093,Team 007,84,24,28.58,5,19,20.84
21,,Player 030,Team 006,84,28,33.34,5,23,17.86
21,,Player 058,Team 009,84,40,47.62,7,33,17.5
21,,Player 049,Team 007,84,30,35.72,5,25,16.67
21,,Player 080,Team 009,84,20,23.81,3,17,15.0
21,,Player 103,Team 010,84,38,45.24,5,33,13.16
21,,Player 088,Team 007,84,20,23.81,2,18,10.0
